rule_id,rule_name,layer,module,applicable_group,rule_type,main_signal,secondary_signal,required_conditions,excluded_conditions,self_strength_status,spouse_star_status,palace_signal,flow_path,signal_position,root_status,strength_level,favorability,transformation_status,distance_level,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence_base,validation_status,case_refs,notes,version
M3-BASE-011,日支食神｜过程维度路由,L2 主要互动通道,BASE-十神底盘,通用,路由,日支主气食神,Q01 表达外显度＋Q03 亲密距离节奏 候选,日支食神核心底盘有效；相关后续模块输入完整。,相关后续模块停止；该过程维度仅由同一日支事实重复支持且没有独立证据。,不限定；由后续模块修正,不限定,舒适、陪伴与生活化联结,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,76,Q01 表达外显度＋Q03 亲密距离节奏 候选,affection_expression（候选，待M3-EXPR复核）,食神底盘提示爱意表达偏生活化、舒缓化，但是否直接说出需求以及压力下是否仍温和，需要表达模块复核。,你表达在意时，往往不是刻意制造强烈感，而是让相处更舒服、照顾细节，并在日常里持续陪伴。,不得推出用户懒散、只重享受、回避问题，或关系一定缺乏责任。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 该句只作为后续模块候选，不能在BASE阶段直接作为最终行为结论。,中低,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_食神; route_only=true,0.2
M3-BASE-012,日支食神｜依据摘要,L8 总合成与边界审查,BASE-十神底盘,通用,输出,日支主气食神,,日支食神底盘进入最终或暂定输出。,该底盘被删除、真合化替代或停止。,不限定；由后续模块修正,不限定,舒适、陪伴与生活化联结,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,68,不加分,basis_summary,生成折叠命理依据，只说明日支食神如何映射为I03 舒缓陪伴，不把日支写成实际伴侣性格。,从传统八字取象看，日支的食神信号使你的关系运行底盘更接近“舒适、陪伴与生活化联结”。,不得推出用户懒散、只重享受、回避问题，或关系一定缺乏责任。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_食神; summary_only=true,0.2
M3-BASE-013,日支伤官｜核心关系底盘,L1 关系运行底盘,BASE-十神底盘,通用,基础,日支主气伤官,,日支主气十神由共享基础引擎可靠判定为伤官；日支原十神性质有效；未命中真合化停止。,日支主气未定；真合化后原十神性质不再有效；基础排盘或十神映射置信度不足。,不限定；由后续模块修正,不限定,I04 表达澄清／真实表达、观点交换与及时反馈,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,96,I04 表达澄清 +25,relationship_baseline,日支是亲密关系运行位；主气为伤官时，进入关系后，更自然地通过说清感受、交换观点和追问原因维持真实感。该规则只确定底盘主题，不直接生成完整表达、分歧或修复结论。,关系里能不能把话说清楚、彼此回应观点，对你的相处感受很重要。,不得推出用户爱争吵、说话刻薄、克伴侣、婚姻不顺，或一定无法妥协。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中高,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_伤官; interaction_state=平稳基线,0.2
M3-BASE-014,日支伤官｜主相处模式候选,L1 关系运行底盘,BASE-十神底盘,通用,模式候选,日支主气伤官,I04 表达澄清,M3中“日支伤官核心关系底盘”已经成立；至少有一项独立支持证据，或后续模块未形成更强冲突证据。,核心底盘已停止；仅有一处弱远争议信号；后续模块形成更高权威且不同的主通道。,不限定；由后续模块修正,不限定,真实表达、观点交换与及时反馈,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,90,P04 表达澄清型 候选 +18,interaction_pattern,日支伤官可将整体相处模式初步指向P04 表达澄清型；BASE只生成候选，最终需由EXPR、CARE、BOUND、CONFLICT或STATE至少一项复核。,你的相处方式更接近“表达澄清型”：进入关系后，更自然地通过说清感受、交换观点和追问原因维持真实感。,不得推出用户爱争吵、说话刻薄、克伴侣、婚姻不顺，或一定无法妥协。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 不得仅凭日支锁定用户在所有关系和所有压力状态下都使用同一模式。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_伤官; candidate_only=true,0.2
M3-BASE-015,日支伤官｜过程维度路由,L2 主要互动通道,BASE-十神底盘,通用,路由,日支主气伤官,Q01 表达外显度＋Q06 分歧启动方式 候选,日支伤官核心底盘有效；相关后续模块输入完整。,相关后续模块停止；该过程维度仅由同一日支事实重复支持且没有独立证据。,不限定；由后续模块修正,不限定,真实表达、观点交换与及时反馈,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,76,Q01 表达外显度＋Q06 分歧启动方式 候选,communication_style／conflict_response（候选，待M3-EXPR与M3-CONFLICT复核）,伤官底盘提示表达和澄清通道靠近关系核心；是否直接、温和或在压力下变强，需要食伤状态与制化复核。,你通常更愿意通过谈具体问题、说明自己的感受和想法来维持关系，而不是长期靠猜。,不得推出用户爱争吵、说话刻薄、克伴侣、婚姻不顺，或一定无法妥协。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 该句只作为后续模块候选，不能在BASE阶段直接作为最终行为结论。,中低,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_伤官; route_only=true,0.2
M3-BASE-016,日支伤官｜依据摘要,L8 总合成与边界审查,BASE-十神底盘,通用,输出,日支主气伤官,,日支伤官底盘进入最终或暂定输出。,该底盘被删除、真合化替代或停止。,不限定；由后续模块修正,不限定,真实表达、观点交换与及时反馈,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,68,不加分,basis_summary,生成折叠命理依据，只说明日支伤官如何映射为I04 表达澄清，不把日支写成实际伴侣性格。,从传统八字取象看，日支的伤官信号使你的关系运行底盘更接近“真实表达、观点交换与及时反馈”。,不得推出用户爱争吵、说话刻薄、克伴侣、婚姻不顺，或一定无法妥协。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_伤官; summary_only=true,0.2
M3-BASE-017,日支正财｜核心关系底盘,L1 关系运行底盘,BASE-十神底盘,通用,基础,日支主气正财,,日支主气十神由共享基础引擎可靠判定为正财；日支原十神性质有效；未命中真合化停止。,日支主气未定；真合化后原十神性质不再有效；基础排盘或十神映射置信度不足。,不限定；由后续模块修正,不限定,I05 稳定经营／持续投入、现实安排与日常经营,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,96,I05 稳定经营 +25,relationship_baseline,日支是亲密关系运行位；主气为正财时，进入关系后，更自然地用稳定时间、具体安排和可持续行动经营关系。该规则只确定底盘主题，不直接生成完整表达、分歧或修复结论。,你更容易通过长期投入、现实安排和稳定行动来经营关系。,不得推出用户只看物质、斤斤计较、一定承担更多，或伴侣必然传统顾家。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中高,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_正财; interaction_state=平稳基线,0.2
M3-BASE-018,日支正财｜主相处模式候选,L1 关系运行底盘,BASE-十神底盘,通用,模式候选,日支主气正财,I05 稳定经营,M3中“日支正财核心关系底盘”已经成立；至少有一项独立支持证据，或后续模块未形成更强冲突证据。,核心底盘已停止；仅有一处弱远争议信号；后续模块形成更高权威且不同的主通道。,不限定；由后续模块修正,不限定,持续投入、现实安排与日常经营,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,90,P05 稳定经营型 候选 +18,interaction_pattern,日支正财可将整体相处模式初步指向P05 稳定经营型；BASE只生成候选，最终需由EXPR、CARE、BOUND、CONFLICT或STATE至少一项复核。,你的相处方式更接近“稳定经营型”：进入关系后，更自然地用稳定时间、具体安排和可持续行动经营关系。,不得推出用户只看物质、斤斤计较、一定承担更多，或伴侣必然传统顾家。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 不得仅凭日支锁定用户在所有关系和所有压力状态下都使用同一模式。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_正财; candidate_only=true,0.2
M3-BASE-019,日支正财｜过程维度路由,L2 主要互动通道,BASE-十神底盘,通用,路由,日支主气正财,Q04 投入连续性 候选,日支正财核心底盘有效；相关后续模块输入完整。,相关后续模块停止；该过程维度仅由同一日支事实重复支持且没有独立证据。,不限定；由后续模块修正,不限定,持续投入、现实安排与日常经营,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,76,Q04 投入连续性 候选,care_investment（候选，待M3-CARE复核）,正财底盘使稳定、连续、可落实的投入靠近关系核心；投入内容和双方交换方式仍需CARE模块判断。,你表达认真时，往往会把时间、日常安排和现实责任真正放进关系里，而不只停留在口头。,不得推出用户只看物质、斤斤计较、一定承担更多，或伴侣必然传统顾家。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 该句只作为后续模块候选，不能在BASE阶段直接作为最终行为结论。,中低,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_正财; route_only=true,0.2
M3-BASE-020,日支正财｜依据摘要,L8 总合成与边界审查,BASE-十神底盘,通用,输出,日支主气正财,,日支正财底盘进入最终或暂定输出。,该底盘被删除、真合化替代或停止。,不限定；由后续模块修正,不限定,持续投入、现实安排与日常经营,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,68,不加分,basis_summary,生成折叠命理依据，只说明日支正财如何映射为I05 稳定经营，不把日支写成实际伴侣性格。,从传统八字取象看，日支的正财信号使你的关系运行底盘更接近“持续投入、现实安排与日常经营”。,不得推出用户只看物质、斤斤计较、一定承担更多，或伴侣必然传统顾家。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_正财; summary_only=true,0.2
M3-BASE-021,日支偏财｜核心关系底盘,L1 关系运行底盘,BASE-十神底盘,通用,基础,日支主气偏财,,日支主气十神由共享基础引擎可靠判定为偏财；日支原十神性质有效；未命中真合化停止。,日支主气未定；真合化后原十神性质不再有效；基础排盘或十神映射置信度不足。,不限定；由后续模块修正,不限定,I06 体验联结／灵活回应、共同体验与互动活力,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,96,I06 体验联结 +25,relationship_baseline,日支是亲密关系运行位；主气为偏财时，进入关系后，更自然地通过有来有往的互动、共同体验和弹性安排维持联结。该规则只确定底盘主题，不直接生成完整表达、分歧或修复结论。,你会通过有来有往的互动、共同体验和生活中的变化感维持关系活力。,不得推出用户花心、随便、只看外表、关系不稳定，或投入一定不持续。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中高,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_偏财; interaction_state=平稳基线,0.2
M3-BASE-022,日支偏财｜主相处模式候选,L1 关系运行底盘,BASE-十神底盘,通用,模式候选,日支主气偏财,I06 体验联结,M3中“日支偏财核心关系底盘”已经成立；至少有一项独立支持证据，或后续模块未形成更强冲突证据。,核心底盘已停止；仅有一处弱远争议信号；后续模块形成更高权威且不同的主通道。,不限定；由后续模块修正,不限定,灵活回应、共同体验与互动活力,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,90,P06 体验联结型 候选 +18,interaction_pattern,日支偏财可将整体相处模式初步指向P06 体验联结型；BASE只生成候选，最终需由EXPR、CARE、BOUND、CONFLICT或STATE至少一项复核。,你的相处方式更接近“体验联结型”：进入关系后，更自然地通过有来有往的互动、共同体验和弹性安排维持联结。,不得推出用户花心、随便、只看外表、关系不稳定，或投入一定不持续。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 不得仅凭日支锁定用户在所有关系和所有压力状态下都使用同一模式。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_偏财; candidate_only=true,0.2
M3-BASE-023,日支偏财｜过程维度路由,L2 主要互动通道,BASE-十神底盘,通用,路由,日支主气偏财,Q04 投入连续性＋Q03 亲密距离节奏 候选,日支偏财核心底盘有效；相关后续模块输入完整。,相关后续模块停止；该过程维度仅由同一日支事实重复支持且没有独立证据。,不限定；由后续模块修正,不限定,灵活回应、共同体验与互动活力,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,76,Q04 投入连续性＋Q03 亲密距离节奏 候选,care_investment／closeness_boundary（候选，待M3-CARE与M3-BOUND复核）,偏财底盘提示投入方式更重回应性和体验性；是否持续、是否需要高频变化，不能在BASE阶段直接确定。,你通常会用灵活回应、一起体验新事物和让相处保持流动感来表达投入。,不得推出用户花心、随便、只看外表、关系不稳定，或投入一定不持续。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。 该句只作为后续模块候选，不能在BASE阶段直接作为最终行为结论。,中低,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_偏财; route_only=true,0.2
M3-BASE-024,日支偏财｜依据摘要,L8 总合成与边界审查,BASE-十神底盘,通用,输出,日支主气偏财,,日支偏财底盘进入最终或暂定输出。,该底盘被删除、真合化替代或停止。,不限定；由后续模块修正,不限定,灵活回应、共同体验与互动活力,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,68,不加分,basis_summary,生成折叠命理依据，只说明日支偏财如何映射为I06 体验联结，不把日支写成实际伴侣性格。,从传统八字取象看，日支的偏财信号使你的关系运行底盘更接近“灵活回应、共同体验与互动活力”。,不得推出用户花心、随便、只看外表、关系不稳定，或投入一定不持续。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_偏财; summary_only=true,0.2
M3-BASE-025,日支正官｜核心关系底盘,L1 关系运行底盘,BASE-十神底盘,通用,基础,日支主气正官,,日支主气十神由共享基础引擎可靠判定为正官；日支原十神性质有效；未命中真合化停止。,日支主气未定；真合化后原十神性质不再有效；基础排盘或十神映射置信度不足。,不限定；由后续模块修正,不限定,I07 责任维护／承诺、规则、角色与共同承担,无／待后续模块组合,日支或与日支直接相关,由共享基础引擎判定,由共享基础引擎判定,喜忌未定或由共享引擎提供,原十神性质有效；无真合化或已完成相应路由,近,96,I07 责任维护 +25,relationship_baseline,日支是亲密关系运行位；主气为正官时，进入关系后，更自然地通过守约、清楚分工和稳定承担维持关系秩序。该规则只确定底盘主题，不直接生成完整表达、分歧或修复结论。,你更习惯通过守约、承担和稳定安排来维持关系，让彼此知道哪些事情有人负责。,不得推出用户控制欲强、僵化、只讲规矩不讲感情，或关系一定稳定。 本规则只描述关系建立后的互动底盘，不判断风险、结果和适配。,中高,待验证,,provisional=true; source_id=DAY_BRANCH_PRIMARY_正官; interaction_state=平稳基线,0.2
